id,data_id,klient_id,trener_id,zajecie_id,sala_id,ocena_zajec,czas_trwania,liczba_uczestnikow,data_zajec
1620,4539,152,7,18,63,3.7,90,9,2024-11-18 21:36:00
1621,4890,43,13,15,70,4.6,60,30,2024-08-17 12:35:00
1622,4899,154,16,12,61,4.3,120,18,2024-09-19 08:49:00
1623,4967,62,8,17,66,2.2,45,27,2025-03-28 16:35:00
1624,4700,58,10,10,67,1.9,90,30,2024-09-29 06:49:00
1625,5103,173,18,13,64,4.7,60,18,2025-05-29 20:59:00
1626,4492,34,2,15,70,3.3,45,18,2024-03-31 12:33:00
1627,4640,167,9,14,70,2.8,45,8,2024-05-08 08:45:00
1628,4701,190,7,14,61,4.2,90,6,2025-01-13 21:30:00
1629,4757,104,8,17,62,4.3,45,28,2025-09-15 08:51:00
1630,4612,149,12,15,68,1.7,45,26,2025-05-17 12:49:00
1631,4644,44,7,18,70,2.6,45,12,2025-02-25 22:37:00
1632,4692,59,6,24,67,4.6,90,11,2025-10-27 16:52:00
1633,4705,35,12,14,62,1.1,60,11,2024-04-26 20:08:00
1634,4642,167,18,20,62,3.5,120,27,2025-11-17 09:23:00
1635,4434,137,12,17,63,3.4,45,9,2024-09-08 14:58:00
1636,4531,56,15,24,67,1.9,60,12,2025-09-30 19:23:00
1637,4455,60,19,24,62,2.2,120,19,2024-05-13 11:58:00
1638,4537,42,9,22,68,5.0,90,10,2025-10-18 10:54:00
1639,4926,100,9,14,70,2.8,45,19,2025-10-07 22:48:00
1640,4579,26,13,19,67,3.3,60,28,2025-09-16 18:43:00
1641,4962,78,1,18,66,3.1,45,12,2025-03-08 15:29:00
1642,5026,179,19,20,62,3.0,60,14,2024-11-26 09:26:00
1643,5054,5,20,21,67,1.8,120,7,2025-06-15 15:02:00
1644,4791,171,18,17,64,1.8,45,19,2025-12-11 10:32:00
1645,4555,159,3,11,63,3.9,60,21,2025-12-21 07:19:00
1646,4778,27,17,19,62,2.6,90,6,2024-12-07 13:01:00
1647,5061,137,18,24,62,1.6,120,8,2025-02-10 06:33:00
1648,4454,191,9,11,67,1.7,45,7,2025-11-18 07:43:00
1649,4912,22,19,10,66,2.7,120,6,2024-05-24 21:05:00
1650,4712,4,13,13,62,2.6,60,7,2025-05-06 21:09:00
1651,4772,161,3,24,65,4.1,45,11,2026-01-06 07:11:00
1652,4935,17,2,24,70,2.5,120,26,2024-06-14 10:54:00
1653,4406,161,10,17,70,2.4,90,8,2024-07-29 12:44:00
1654,4518,177,1,24,62,1.9,120,17,2025-06-14 18:01:00
1655,4537,84,18,19,70,1.5,60,30,2025-01-16 17:23:00
1656,5038,153,11,19,67,1.1,120,24,2025-05-17 15:34:00
1657,4955,128,1,19,68,1.5,120,9,2025-02-04 08:59:00
1658,4396,123,3,13,69,4.2,90,27,2024-08-24 16:38:00
1659,4876,108,12,14,70,3.7,90,14,2024-02-27 06:27:00
1660,4957,166,11,22,68,4.4,120,7,2024-06-12 14:03:00
1661,4457,179,13,11,65,3.5,90,26,2025-08-18 15:42:00
1662,4802,113,6,18,70,3.0,45,12,2024-05-16 09:15:00
1663,4912,33,7,20,66,1.9,120,27,2024-05-30 21:25:00
1664,4501,141,16,10,65,3.5,90,16,2025-12-23 18:56:00
1665,4453,133,11,14,61,3.7,60,14,2025-01-03 17:03:00
1666,4489,102,6,14,67,4.5,90,28,2024-08-31 06:10:00
1667,4693,134,3,16,67,1.2,45,16,2025-02-01 19:43:00
1668,4508,122,16,18,64,4.2,60,19,2025-08-15 12:08:00
1669,5000,45,20,13,62,2.5,120,17,2024-01-31 19:11:00
1670,4921,198,19,10,66,4.9,60,14,2024-01-28 18:45:00
1671,4621,103,8,23,68,2.8,45,11,2025-08-16 14:37:00
1672,4920,155,1,15,61,2.7,60,7,2026-01-16 18:44:00
1673,4926,163,17,19,67,4.9,90,30,2024-10-03 10:34:00
1674,4493,120,2,14,63,3.1,60,22,2024-02-12 20:49:00
1675,4914,14,16,15,61,2.6,120,13,2024-10-09 08:51:00
1676,4658,47,15,15,68,4.8,120,10,2025-01-04 12:02:00
1677,4601,11,9,17,64,1.6,90,28,2024-06-27 12:34:00
1678,4642,112,7,19,70,2.8,60,14,2025-05-17 22:22:00
1679,5089,187,20,12,65,2.8,45,5,2025-03-28 21:46:00
1680,4409,164,7,14,66,2.9,120,22,2024-08-09 10:53:00
1681,4457,180,3,22,66,4.5,90,19,2025-02-21 08:28:00
1682,4462,136,13,23,64,4.4,45,30,2025-09-14 16:17:00
1683,5031,27,5,22,62,2.1,45,10,2025-10-31 13:51:00
1684,4795,120,12,12,68,3.9,120,17,2024-05-17 16:22:00
1685,4621,10,4,21,65,4.1,60,18,2025-12-01 12:35:00
1686,4698,128,17,18,69,1.2,45,7,2025-07-24 10:17:00
1687,4593,138,10,15,70,4.1,90,5,2024-08-17 08:21:00
1688,5078,162,15,22,63,2.4,120,16,2025-09-11 13:11:00
1689,4559,192,3,17,69,2.2,45,30,2025-11-28 14:28:00
1690,5026,48,10,24,64,3.9,60,18,2024-11-25 09:38:00
1691,4591,138,8,21,69,4.8,45,6,2024-03-30 16:00:00
1692,4498,27,17,15,64,3.0,60,8,2024-09-05 10:06:00
1693,4500,112,12,14,63,3.2,120,9,2025-01-28 18:35:00
1694,4634,105,14,19,69,4.5,90,19,2024-05-06 22:14:00
1695,4654,150,11,13,63,1.8,120,11,2025-12-11 13:39:00
1696,4977,88,7,12,63,3.5,120,5,2024-12-30 15:03:00
1697,4920,80,2,18,68,2.1,45,12,2025-10-30 12:18:00
1698,4898,35,10,16,68,4.0,45,8,2025-05-09 18:57:00
1699,4978,133,14,22,62,3.2,60,6,2025-04-27 17:22:00
1700,4911,54,9,17,61,3.3,120,16,2025-09-11 10:51:00
1701,4744,137,17,20,67,2.0,60,30,2024-09-11 13:45:00
1702,4891,57,17,13,61,2.5,60,16,2025-11-22 14:28:00
1703,4906,95,7,22,63,1.4,45,15,2024-09-01 11:27:00
1704,4382,58,4,22,64,4.9,60,16,2025-02-14 07:27:00
1705,4803,51,6,17,61,1.6,90,21,2025-09-05 21:54:00
1706,5033,37,11,10,67,3.0,45,25,2025-02-15 10:08:00
1707,5100,101,14,24,67,1.1,90,18,2024-04-18 13:15:00
1708,4581,36,10,10,68,4.4,60,15,2025-03-31 19:59:00
1709,4589,92,19,12,66,2.0,60,17,2024-09-18 12:53:00
1710,4453,28,13,17,68,2.4,45,25,2024-09-01 21:15:00
1711,4702,156,14,12,64,3.8,45,28,2025-04-12 17:55:00
1712,4855,115,3,12,61,4.8,60,7,2024-07-03 17:00:00
1713,4980,131,2,20,70,4.1,120,20,2024-08-29 13:57:00
1714,4606,61,6,17,65,1.7,120,12,2025-01-31 09:25:00
1715,4530,10,16,24,64,4.7,45,13,2024-05-26 11:44:00
1716,4461,178,1,18,67,2.5,45,5,2024-05-20 11:23:00
1717,4828,35,9,20,61,2.8,45,16,2024-05-22 16:33:00
1718,5079,61,17,14,67,4.4,90,23,2024-07-12 21:54:00
1719,4824,100,19,10,70,3.8,60,18,2025-11-24 16:07:00
1720,4872,30,10,15,64,2.8,120,19,2025-11-12 14:15:00
1721,4381,84,19,14,68,1.6,120,26,2025-10-20 08:29:00
1722,4450,145,13,12,64,2.2,120,19,2024-03-17 13:06:00
1723,4715,170,14,11,63,4.0,90,10,2025-01-02 18:38:00
1724,5110,172,17,19,64,4.6,60,9,2025-09-06 12:43:00
1725,4484,64,3,20,64,1.9,120,6,2025-09-24 16:56:00
1726,4820,166,19,24,66,1.6,120,28,2025-03-01 10:46:00
1727,4719,115,5,23,68,1.6,60,21,2025-03-10 22:31:00
1728,4841,101,7,11,67,3.9,45,10,2024-05-08 09:30:00
1729,4622,97,2,11,66,1.1,60,21,2024-12-03 12:21:00
1730,4734,29,10,18,66,2.3,60,12,2025-10-10 08:23:00
1731,4703,95,4,19,70,1.9,45,10,2025-11-05 18:37:00
1732,4987,31,7,11,63,3.0,120,15,2024-05-17 22:00:00
1733,5058,98,7,19,62,2.7,120,8,2024-08-06 07:25:00
1734,5059,116,7,24,66,2.9,90,19,2024-06-27 18:11:00
1735,4528,114,12,14,66,4.1,60,15,2025-11-02 13:56:00
1736,4460,185,1,23,68,4.0,120,17,2024-04-14 18:39:00
1737,4661,31,2,10,65,4.4,120,7,2024-08-05 07:33:00
1738,4384,33,1,14,67,3.0,60,20,2025-07-21 12:08:00
1739,4793,94,3,11,68,3.1,90,10,2024-10-22 15:00:00
1740,5043,188,14,19,66,3.6,45,21,2025-05-16 09:32:00
1741,4599,68,16,19,69,5.0,90,13,2025-07-04 18:56:00
1742,4688,80,6,13,66,1.6,45,28,2025-09-30 10:02:00
1743,4846,74,11,20,68,1.1,120,29,2025-02-22 15:51:00
1744,4898,104,6,20,66,4.7,60,18,2025-01-16 17:59:00
1745,4748,33,10,18,69,4.0,120,8,2025-04-15 11:09:00
1746,5055,27,3,16,63,3.6,60,12,2024-07-30 11:10:00
1747,5026,44,3,24,61,4.3,120,7,2025-04-22 18:41:00
1748,4629,26,3,23,69,4.4,120,9,2025-05-26 19:09:00
1749,4714,53,4,13,64,2.2,60,28,2025-07-16 20:56:00
1750,4603,16,19,11,69,1.5,45,26,2025-02-06 16:14:00
1751,4828,81,4,10,65,2.8,45,21,2024-04-22 14:49:00
1752,5055,183,17,11,68,4.2,120,26,2024-11-01 19:37:00
1753,4544,22,19,11,65,2.2,45,20,2024-04-20 13:08:00
1754,4605,114,10,19,70,4.3,60,12,2025-04-12 22:43:00
1755,4771,133,15,21,61,2.1,60,14,2025-01-11 18:37:00
1756,4803,135,2,24,68,2.0,120,26,2024-03-16 07:12:00
1757,4511,46,1,20,69,2.7,45,6,2025-10-08 06:57:00
1758,4571,192,20,16,66,4.0,120,5,2024-08-30 14:10:00
1759,4477,107,17,12,64,3.8,90,17,2025-10-30 16:58:00
1760,4943,6,18,21,62,1.4,45,10,2024-09-24 18:36:00
1761,4748,151,5,17,69,3.7,60,5,2025-09-03 09:47:00
1762,5022,175,5,12,66,2.3,120,5,2024-05-17 15:38:00
1763,5097,51,4,12,61,2.3,45,30,2024-02-09 10:32:00
1764,4615,190,13,14,63,2.1,90,28,2025-01-10 22:03:00
1765,4451,189,19,16,69,4.2,90,22,2025-03-04 11:08:00
1766,4570,111,14,15,63,2.9,120,17,2025-10-10 12:44:00
1767,4956,118,10,10,70,1.2,120,10,2025-03-29 08:10:00
1768,4904,38,2,17,63,4.0,120,17,2024-04-07 06:26:00
1769,4630,63,13,17,66,4.1,90,12,2025-06-10 19:06:00
1770,4809,129,20,10,69,4.3,120,22,2024-03-27 10:18:00
1771,4469,48,15,19,62,4.7,60,6,2025-07-15 06:08:00
1772,4647,119,7,11,70,3.9,120,9,2024-10-12 12:18:00
1773,4575,22,14,17,67,2.2,90,5,2024-01-25 08:28:00
1774,5081,109,11,10,61,1.2,90,17,2024-03-30 18:22:00
1775,5077,197,18,14,64,1.4,120,15,2024-02-19 21:22:00
1776,4757,195,16,20,69,2.6,45,23,2024-12-31 13:45:00
1777,4669,179,10,21,66,1.6,60,28,2024-05-24 12:42:00
1778,4758,161,9,23,61,3.5,45,26,2024-01-27 21:01:00
1779,4905,7,17,14,62,3.5,45,28,2024-04-03 08:11:00
1780,4524,140,18,22,68,3.3,60,12,2025-07-22 18:27:00
1781,4645,4,16,18,70,2.7,45,27,2025-01-05 13:39:00
1782,5097,180,11,10,63,5.0,45,29,2025-07-02 18:00:00
1783,4528,182,2,17,67,3.8,45,30,2024-07-14 22:58:00
1784,4388,191,1,17,68,1.7,120,21,2025-04-06 18:37:00
1785,4915,57,13,19,62,4.7,45,9,2024-11-14 12:15:00
1786,4545,6,12,24,70,2.3,120,28,2025-10-22 17:24:00
1787,4915,93,11,20,67,1.3,90,25,2024-11-13 18:55:00
1788,4882,16,15,10,62,3.2,120,21,2025-04-14 16:16:00
1789,5056,112,2,19,66,2.2,60,6,2024-06-21 21:58:00
1790,4773,48,17,23,68,3.6,60,14,2024-03-24 17:43:00
1791,4515,73,17,16,67,2.4,45,8,2025-09-15 16:31:00
1792,4739,37,8,20,63,4.8,60,20,2024-01-30 10:39:00
1793,4613,126,11,12,63,4.0,120,25,2025-04-22 18:40:00
1794,4394,59,5,23,70,2.0,45,25,2024-11-26 16:43:00
1795,4393,4,9,22,65,2.6,45,27,2024-05-30 20:38:00
1796,4732,170,15,10,67,2.6,60,7,2025-11-30 14:39:00
1797,4796,78,11,13,65,1.4,45,27,2025-03-07 18:26:00
1798,4764,29,6,22,70,1.8,60,10,2024-05-26 11:37:00
1799,4833,11,8,22,70,4.8,120,29,2024-03-20 20:11:00
1800,4779,109,6,10,70,2.5,120,28,2024-10-30 16:17:00
1801,5041,62,5,17,62,4.9,120,5,2025-04-16 14:58:00
1802,4774,145,7,19,65,4.3,90,15,2025-05-02 21:59:00
1803,4405,15,3,19,67,2.6,90,10,2024-09-22 20:39:00
1804,4929,115,7,23,64,3.1,90,6,2025-11-23 21:09:00
1805,4548,158,4,16,68,1.8,120,26,2025-05-14 15:44:00
1806,4789,111,11,18,70,1.0,60,12,2024-06-26 13:51:00
1807,4610,7,19,24,68,1.1,120,11,2024-10-07 12:19:00
1808,4643,37,6,22,65,3.6,120,18,2025-04-14 09:01:00
1809,4928,49,8,13,64,1.6,120,21,2025-07-01 11:56:00
1810,4578,87,17,19,63,3.1,120,20,2025-11-19 21:47:00
1811,4734,121,14,12,68,4.2,60,12,2024-11-01 15:02:00
1812,5073,179,4,24,67,4.4,120,30,2025-09-26 21:36:00
1813,5051,93,17,24,68,2.8,120,11,2025-03-19 17:16:00
1814,4986,91,2,16,64,1.4,45,27,2024-06-05 17:45:00
1815,4803,121,16,22,70,2.4,120,6,2025-05-27 19:22:00
1816,5044,86,17,12,70,3.3,120,6,2025-05-01 07:24:00
1817,4999,62,19,16,67,3.7,45,20,2025-11-17 18:37:00
1818,4686,184,4,17,65,2.3,60,10,2024-02-04 22:50:00
1819,5101,171,6,12,66,3.3,90,17,2024-06-11 06:33:00
1820,4446,138,12,13,69,1.3,120,19,2025-03-27 21:32:00
1821,4808,113,5,22,69,3.4,90,18,2024-02-13 21:14:00
1822,5075,134,11,17,67,4.1,120,25,2024-10-15 12:31:00
1823,4952,158,13,22,68,2.8,60,28,2025-06-15 13:49:00
1824,4535,81,10,24,65,4.1,90,29,2025-06-25 12:55:00
1825,4820,145,5,24,68,3.0,60,12,2024-04-02 21:32:00
1826,4724,133,19,11,68,2.9,90,29,2024-11-28 15:52:00
1827,5037,190,13,10,69,4.2,90,12,2025-08-01 12:53:00
1828,4834,71,11,14,65,1.2,60,11,2025-10-06 22:14:00
1829,4733,197,13,13,68,4.6,90,16,2024-11-09 10:16:00
1830,4860,18,4,21,62,1.3,45,8,2025-06-25 14:15:00
1831,4984,35,6,22,65,3.7,90,7,2024-10-04 22:56:00
1832,4629,10,5,13,69,2.9,45,10,2024-04-24 13:12:00
1833,4950,132,20,23,61,1.9,120,11,2025-05-18 21:48:00
1834,4963,58,18,22,61,4.1,60,24,2024-12-01 17:40:00
1835,4493,178,13,14,63,1.0,45,20,2024-08-07 22:28:00
1836,4805,175,10,14,68,3.1,45,25,2026-01-10 11:28:00
1837,5024,53,16,17,69,1.6,90,16,2025-07-14 20:10:00
1838,4771,88,17,12,66,2.6,120,17,2025-12-24 20:44:00
1839,4434,139,9,14,62,4.5,45,5,2025-01-31 11:58:00
1840,4451,111,7,11,70,3.2,60,22,2024-07-22 15:09:00
1841,4486,106,20,24,67,2.9,45,19,2024-01-24 13:29:00
1842,4633,5,4,19,70,1.6,60,14,2024-04-27 21:29:00
1843,4950,143,6,15,67,2.1,90,24,2024-12-16 09:02:00
1844,5050,164,12,21,63,1.7,120,18,2024-08-19 10:55:00
1845,4685,38,12,13,70,4.7,120,16,2025-09-30 12:42:00
1846,4934,26,7,24,64,3.6,90,10,2025-08-05 12:49:00
1847,4408,133,13,13,69,3.5,120,29,2025-03-03 17:30:00
1848,4714,65,11,10,66,3.3,45,20,2025-11-04 10:10:00
1849,4796,90,17,20,69,2.1,45,15,2024-07-25 10:17:00
1850,4932,22,4,10,62,3.8,60,19,2025-03-11 16:05:00
1851,5093,188,1,17,68,3.1,45,25,2024-12-20 20:07:00
1852,4856,142,5,12,68,1.3,60,18,2024-07-24 16:55:00
1853,4801,148,16,22,64,2.0,45,16,2024-03-17 15:07:00
1854,4786,54,3,21,65,4.1,90,18,2024-10-29 21:20:00
1855,4764,127,6,16,61,3.1,90,20,2024-03-23 07:14:00
1856,5084,119,5,17,70,2.3,45,29,2025-01-26 15:15:00
1857,5058,16,19,18,61,1.3,90,17,2024-03-04 11:46:00
1858,4455,111,7,17,62,3.4,120,6,2024-10-06 22:06:00
1859,5048,103,1,13,65,2.2,60,25,2024-03-09 15:55:00
1860,4785,99,10,22,70,4.3,45,5,2024-11-12 12:19:00
1861,5014,149,11,16,61,4.2,60,6,2024-04-01 22:35:00
1862,4677,129,5,15,62,1.7,120,29,2025-09-08 09:37:00
1863,5021,96,18,19,63,3.3,120,17,2024-05-28 12:06:00
1864,4831,124,14,18,61,4.0,60,20,2025-08-19 08:02:00
1865,4392,28,8,21,67,3.3,120,5,2024-05-05 11:42:00
1866,4846,85,3,20,65,1.8,60,24,2025-10-17 06:37:00
1867,4663,168,15,16,68,3.5,45,16,2024-08-29 19:46:00
1868,5050,121,20,18,70,4.8,90,17,2025-05-20 08:44:00
1869,4440,65,8,14,62,4.8,45,27,2025-10-18 13:07:00
1870,4547,109,10,12,66,1.8,60,26,2025-04-30 20:49:00
1871,4723,96,13,17,68,1.4,60,23,2025-01-01 21:48:00
1872,4523,174,17,12,65,2.6,120,13,2025-08-02 11:52:00
1873,4592,48,11,16,62,2.7,45,8,2025-05-23 16:09:00
1874,4668,67,15,13,66,2.1,45,26,2026-01-09 19:50:00
1875,4888,59,2,22,63,2.4,45,7,2025-12-21 15:00:00
1876,4808,29,3,20,63,3.0,120,8,2025-08-22 06:16:00
1877,4472,46,11,23,69,4.0,90,20,2024-03-12 09:41:00
1878,4966,151,15,13,64,1.8,60,29,2025-06-16 13:35:00
1879,4557,70,19,16,61,3.4,45,6,2024-09-25 08:36:00
1880,5036,195,1,14,69,1.7,90,25,2024-10-07 21:09:00
1881,4506,108,3,15,68,1.2,90,11,2025-08-12 14:44:00
1882,4384,194,20,12,68,2.7,120,7,2025-11-11 22:53:00
1883,4729,96,3,22,65,2.9,45,22,2025-08-20 11:56:00
1884,4990,100,12,15,67,3.2,90,21,2025-12-17 22:31:00
1885,4460,146,19,24,69,3.6,45,11,2024-05-26 07:34:00
1886,4739,42,12,21,64,1.7,90,18,2024-08-12 21:45:00
1887,5097,56,15,13,65,2.8,90,5,2024-04-26 09:23:00
1888,4911,51,19,11,65,4.4,45,27,2025-11-06 14:16:00
1889,4892,176,20,18,69,4.6,120,24,2025-04-24 13:03:00
1890,4425,47,18,17,67,2.9,45,28,2024-08-12 07:05:00
1891,4473,24,13,21,68,5.0,45,14,2024-06-05 07:36:00
1892,4687,91,10,15,67,1.3,120,23,2025-11-22 10:55:00
1893,4788,64,7,11,66,4.3,45,22,2025-07-06 13:20:00
1894,4795,14,1,22,70,5.0,90,17,2025-08-12 08:17:00
1895,4661,137,10,18,68,1.7,45,10,2025-10-14 15:41:00
1896,4557,86,19,11,69,4.6,45,10,2024-12-25 22:09:00
1897,5074,2,19,13,68,1.7,90,14,2024-09-09 12:16:00
1898,5067,128,8,15,67,3.3,60,24,2025-04-08 11:06:00
1899,4645,134,6,13,61,1.8,120,12,2024-05-30 13:59:00
1900,5022,69,6,12,64,1.7,45,18,2024-08-20 12:53:00
1901,4418,144,4,19,66,3.5,90,22,2024-08-18 21:58:00
1902,4924,156,17,13,70,4.5,120,15,2025-02-11 19:51:00
1903,4939,52,4,10,67,1.0,90,25,2024-02-03 10:14:00
1904,4832,60,1,12,67,3.1,60,26,2026-01-02 13:13:00
1905,4868,144,16,19,68,4.0,45,22,2025-09-20 12:35:00
1906,4632,91,4,19,62,1.5,120,26,2024-05-20 12:58:00
1907,4402,190,10,14,65,4.3,60,5,2025-03-18 17:27:00
1908,4618,165,8,17,61,1.3,120,29,2025-05-21 18:15:00
1909,5083,192,9,21,61,3.3,45,23,2025-11-03 06:01:00
1910,4734,38,9,12,66,3.9,60,25,2025-12-17 07:22:00
1911,4750,28,8,15,69,1.2,45,21,2024-07-01 10:19:00
1912,4642,137,3,13,69,3.5,60,8,2025-07-26 07:40:00
1913,5052,166,7,22,63,3.3,60,15,2026-01-09 16:41:00
1914,4738,45,18,17,70,2.6,60,23,2024-07-25 21:20:00
1915,4993,3,10,19,65,1.5,120,24,2024-11-04 21:40:00
1916,4540,63,8,11,67,4.9,120,7,2025-02-24 08:35:00
1917,4712,199,2,20,68,1.4,45,6,2024-09-05 15:07:00
1918,4829,83,4,13,68,4.1,60,19,2024-04-01 16:33:00
1919,4580,76,19,22,68,1.5,120,13,2026-01-07 21:14:00
1920,4569,11,16,13,66,3.8,45,15,2024-12-13 12:41:00
1921,4961,143,12,10,65,3.2,120,28,2024-06-16 11:23:00
1922,4936,73,19,14,66,4.1,90,19,2025-03-15 09:06:00
1923,4692,107,10,14,67,1.9,120,22,2025-03-22 22:46:00
1924,4873,183,18,19,67,4.4,45,27,2025-11-08 20:28:00
1925,4638,187,10,10,68,2.5,90,29,2025-02-22 07:11:00
1926,4466,57,14,10,68,3.6,120,24,2024-08-12 19:47:00
1927,4694,187,20,22,62,2.5,45,8,2024-12-26 14:12:00
1928,4979,173,14,21,67,3.3,120,15,2025-02-03 22:06:00
1929,4841,38,18,21,70,4.6,60,22,2025-05-15 06:26:00
1930,4454,184,15,14,63,3.3,90,6,2024-02-22 15:40:00
1931,4934,162,9,15,70,2.5,90,17,2025-02-28 21:34:00
1932,4604,85,13,21,67,2.4,90,20,2025-12-15 11:49:00
1933,4626,72,11,15,63,4.7,60,13,2024-11-28 21:55:00
1934,4453,117,5,16,64,4.0,45,28,2026-01-06 15:31:00
1935,4787,4,20,21,69,2.4,60,16,2025-07-06 15:55:00
1936,4406,156,1,10,69,3.9,90,21,2025-12-29 15:53:00
1937,4440,99,15,10,67,2.4,90,15,2026-01-17 09:33:00
1938,4686,149,11,18,64,4.5,45,15,2024-02-11 17:23:00
1939,4461,73,16,17,69,1.1,45,30,2025-04-23 20:57:00
1940,4919,47,6,24,65,4.8,45,13,2025-04-29 16:59:00
1941,4749,177,2,11,62,4.8,120,21,2024-12-28 08:42:00
1942,4581,164,8,21,64,2.8,45,29,2025-11-16 17:00:00
1943,4952,95,19,13,65,2.5,60,16,2024-02-22 06:32:00
1944,4736,177,20,23,70,3.2,90,18,2024-09-21 15:06:00
1945,4412,54,1,19,70,3.2,60,26,2025-09-29 06:42:00
1946,4708,120,14,21,62,4.6,120,30,2025-07-13 15:55:00
1947,4823,80,19,20,65,1.7,120,11,2025-12-19 10:22:00
1948,4409,25,4,14,68,1.8,90,25,2025-11-06 21:11:00
1949,4585,94,13,18,64,3.0,90,24,2024-05-22 18:00:00
1950,4931,19,2,15,62,3.6,45,5,2024-09-13 17:41:00
1951,5060,53,7,10,64,4.3,90,11,2025-03-16 13:22:00
1952,4386,100,13,10,66,4.7,60,23,2024-12-02 07:35:00
1953,4413,167,7,19,63,4.4,90,18,2024-03-17 20:52:00
1954,4968,190,17,24,63,3.2,45,27,2025-11-14 06:47:00
1955,4480,24,16,11,63,4.9,90,16,2024-04-29 08:22:00
1956,4810,56,10,12,67,4.0,45,24,2025-11-10 16:46:00
1957,4795,92,20,13,69,4.8,45,30,2024-10-06 14:11:00
1958,4471,182,5,23,67,2.7,90,24,2024-11-26 08:19:00
1959,4509,112,12,10,65,1.7,60,8,2025-02-05 22:37:00
1960,4914,92,18,16,62,4.8,45,27,2024-07-24 09:48:00
1961,4633,117,14,17,70,1.6,60,20,2025-04-08 10:21:00
1962,4735,182,7,24,65,3.7,60,28,2024-02-17 09:30:00
1963,4782,139,10,13,64,4.8,90,25,2025-02-18 11:59:00
1964,4785,150,1,23,65,2.1,45,11,2025-11-27 17:34:00
1965,4808,116,17,22,69,3.4,45,11,2025-08-20 19:44:00
1966,5019,78,17,23,70,3.9,60,5,2025-09-28 18:47:00
1967,4418,5,8,19,70,4.5,120,20,2024-10-25 20:17:00
1968,4835,67,5,13,70,2.1,60,12,2025-10-12 10:27:00
1969,4395,12,16,22,65,3.3,60,18,2025-10-09 14:24:00
1970,4579,163,3,10,67,1.8,60,11,2024-07-18 19:31:00
1971,4916,130,9,15,69,4.6,90,26,2025-11-25 10:08:00
1972,4751,144,5,23,69,4.7,90,29,2025-11-25 11:41:00
1973,4643,103,13,10,62,1.8,120,26,2025-06-08 19:14:00
1974,5026,16,3,24,62,2.8,45,5,2025-09-10 16:21:00
1975,5072,185,17,16,61,3.8,45,14,2024-09-15 11:20:00
1976,4862,25,9,19,68,3.4,120,9,2025-02-17 15:40:00
1977,4698,10,19,17,62,3.1,45,6,2024-04-27 10:35:00
1978,4758,101,3,13,67,1.5,90,29,2024-09-01 18:21:00
1979,4970,72,12,14,69,4.1,90,8,2025-03-26 08:49:00
1980,4944,146,4,19,62,4.0,120,13,2024-08-30 16:38:00
1981,4540,41,11,13,67,4.0,120,5,2024-09-22 15:02:00
1982,4953,69,2,23,67,1.1,45,10,2024-09-03 13:20:00
1983,4759,76,5,10,61,2.9,120,13,2025-12-09 19:34:00
1984,4442,89,18,14,66,1.9,60,29,2024-12-16 15:50:00
1985,4627,58,12,21,67,4.0,90,17,2025-02-21 13:35:00
1986,4842,117,2,15,61,2.6,120,16,2024-08-13 18:08:00
1987,4669,108,2,16,65,3.6,90,17,2025-10-23 09:53:00
1988,4696,30,6,15,67,1.0,45,16,2024-12-11 17:10:00
1989,4922,126,7,23,69,3.8,120,21,2025-08-20 15:07:00
1990,4774,117,2,12,68,1.7,60,17,2025-07-11 06:30:00
1991,4542,43,15,20,68,2.9,45,14,2024-08-24 13:26:00
1992,4848,120,2,21,63,1.4,120,16,2025-04-02 11:30:00
1993,4738,143,1,10,67,4.3,45,20,2024-06-04 06:45:00
1994,4393,194,13,10,65,4.4,120,21,2025-11-17 12:08:00
1995,4558,91,6,17,67,3.5,45,27,2025-12-13 14:14:00
1996,4913,3,8,18,61,3.8,60,26,2024-03-26 15:02:00
1997,4386,48,14,15,69,3.8,45,7,2025-01-31 06:29:00
1998,4663,69,4,23,65,3.1,120,16,2025-05-26 13:24:00
1999,4916,65,2,10,69,2.6,120,16,2025-08-23 12:13:00
2000,4986,175,5,10,70,1.5,45,18,2025-02-22 16:50:00
2001,4708,153,4,17,66,2.1,45,9,2026-01-02 21:24:00
2002,4430,60,4,13,65,2.4,90,30,2025-11-04 21:39:00
2003,4994,84,14,15,62,2.9,90,12,2025-07-31 07:31:00
2004,4452,168,15,12,68,4.2,45,27,2025-07-05 16:46:00
2005,4473,53,11,18,70,1.6,45,22,2025-12-31 15:43:00
2006,4624,23,14,10,69,2.7,120,23,2025-10-25 17:46:00
2007,4603,82,11,22,65,1.1,60,13,2025-06-21 14:55:00
2008,4514,108,2,14,63,1.7,120,27,2024-01-22 09:50:00
2009,4985,54,1,23,68,1.9,45,29,2025-03-15 17:37:00
2010,4447,24,2,10,62,1.9,60,21,2024-06-22 21:28:00
2011,5102,153,4,15,67,1.8,90,19,2024-12-27 16:22:00
2012,4661,200,6,18,61,2.2,45,14,2024-11-23 17:14:00
2013,4729,174,2,10,66,4.6,45,10,2025-07-31 14:44:00
2014,4446,192,2,22,63,3.5,60,30,2024-10-13 22:23:00
2015,4487,14,11,21,70,2.4,90,8,2024-07-26 14:28:00
2016,4675,122,2,17,66,4.3,60,16,2024-01-30 07:46:00
2017,5090,164,16,16,62,3.9,45,28,2024-12-09 08:14:00
