id,klient_id,data_id,sala_id,czas_pobytu_min,data_wejscia
581,197,4541,69,79,2024-07-07 16:43:00
582,145,4673,64,68,2025-07-07 07:51:00
583,70,4778,66,84,2025-04-30 06:17:00
584,75,5055,65,149,2024-02-06 14:57:00
585,159,4636,69,108,2024-02-27 10:33:00
586,103,4433,67,76,2024-10-21 10:12:00
587,45,5003,67,156,2025-10-23 18:11:00
588,104,5008,61,128,2024-08-30 12:38:00
589,97,4677,64,69,2025-11-15 19:15:00
590,34,5080,65,111,2025-09-25 21:23:00
591,134,4634,66,166,2024-02-01 14:49:00
592,13,4940,65,168,2024-08-10 14:58:00
593,113,4813,62,155,2024-10-04 14:36:00
594,51,4383,62,164,2025-08-14 14:30:00
595,121,4576,70,131,2024-02-13 17:21:00
596,130,4615,63,131,2025-03-28 12:45:00
597,74,4656,69,127,2025-02-14 18:25:00
598,93,4605,61,122,2025-04-14 10:38:00
599,84,4958,63,84,2025-04-15 08:47:00
600,166,4414,68,61,2024-06-11 13:18:00
601,67,4743,69,30,2024-07-11 21:40:00
602,147,4907,70,135,2025-05-05 20:22:00
603,142,4944,61,50,2025-11-23 07:16:00
604,55,4887,67,107,2024-10-24 14:01:00
605,147,5086,64,78,2025-05-12 08:23:00
606,56,4460,68,132,2025-05-04 13:28:00
607,89,4946,61,50,2024-04-12 06:19:00
608,160,4916,70,74,2025-04-28 09:45:00
609,98,4761,62,105,2024-05-25 11:33:00
610,108,4588,61,111,2025-09-04 20:16:00
611,10,4966,65,41,2025-04-25 19:37:00
612,76,4684,70,137,2025-12-03 10:36:00
613,39,4465,64,97,2024-05-26 18:46:00
614,67,4812,63,108,2024-02-11 16:29:00
615,157,5040,69,154,2025-03-03 21:32:00
616,22,5110,64,52,2025-07-30 07:01:00
617,116,5063,67,177,2024-07-30 12:02:00
618,199,4929,65,132,2025-08-06 20:48:00
619,87,4825,70,125,2024-08-30 06:08:00
620,143,4593,63,72,2025-06-20 12:33:00
621,9,4894,66,130,2024-02-23 20:30:00
622,81,4878,66,140,2024-09-10 06:27:00
623,110,4557,64,178,2024-02-17 11:03:00
624,41,4391,62,121,2025-04-11 10:47:00
625,28,4725,63,72,2025-01-13 10:14:00
626,195,5043,66,112,2024-03-30 07:13:00
627,183,4594,70,128,2024-03-24 22:25:00
628,152,4691,65,89,2024-09-27 22:27:00
629,68,4853,70,37,2025-07-07 22:00:00
630,46,4692,68,124,2024-04-20 14:45:00
631,91,4805,64,172,2024-03-31 15:32:00
632,88,4403,62,106,2024-10-10 08:25:00
633,11,4840,62,30,2025-01-17 11:01:00
634,133,4987,70,145,2025-09-20 12:25:00
635,62,4752,63,162,2025-12-25 14:23:00
636,79,4722,68,79,2025-05-17 20:42:00
637,115,4941,65,163,2025-04-11 14:20:00
638,41,4894,62,46,2024-12-01 06:37:00
639,86,4639,64,94,2024-04-19 16:38:00
640,18,5090,68,124,2025-07-23 20:54:00
641,161,5094,68,150,2024-05-16 20:04:00
642,35,4615,63,57,2025-03-07 14:33:00
643,155,4624,70,68,2024-06-28 08:27:00
644,89,4719,69,101,2025-07-06 20:59:00
645,62,4781,63,158,2024-04-11 19:20:00
646,154,4994,65,100,2025-01-08 16:57:00
647,184,4442,63,177,2025-03-04 06:45:00
648,40,4976,64,180,2024-06-26 19:13:00
649,5,4939,66,74,2025-04-03 11:42:00
650,136,4427,62,41,2024-04-09 12:41:00
651,185,4875,68,31,2025-11-23 16:39:00
652,66,4849,62,81,2025-11-01 21:57:00
653,191,4657,67,66,2025-02-23 18:11:00
654,62,4736,70,155,2024-02-03 18:51:00
655,166,4513,63,157,2024-12-08 11:28:00
656,176,4999,64,41,2024-06-29 13:06:00
657,142,4393,66,76,2025-11-18 15:54:00
658,93,4936,69,67,2025-12-08 06:55:00
659,111,4921,65,142,2024-04-09 17:28:00
660,165,4505,70,92,2024-12-16 06:13:00
661,153,5039,69,63,2025-10-19 15:17:00
662,191,5043,62,133,2025-01-19 21:05:00
663,41,4589,66,151,2025-08-12 17:11:00
664,166,5009,69,37,2025-02-18 09:47:00
665,178,4503,61,165,2024-11-29 06:27:00
666,74,4412,63,34,2024-09-26 06:43:00
667,55,4626,65,140,2024-03-28 19:38:00
668,42,4941,69,98,2025-10-13 15:02:00
669,190,5012,64,68,2025-12-04 19:11:00
670,69,4632,67,58,2024-02-09 15:23:00
671,162,4677,63,58,2024-12-30 07:21:00
672,133,4584,69,159,2024-12-29 14:09:00
673,142,4533,65,55,2025-02-28 07:25:00
674,193,4585,65,36,2024-04-06 13:08:00
675,13,4774,61,171,2025-03-16 21:35:00
676,167,4596,62,51,2025-07-25 13:41:00
677,135,4388,65,127,2025-07-30 13:17:00
678,136,4716,69,56,2025-05-22 08:51:00
679,10,4558,67,151,2025-03-14 17:52:00
680,103,5101,68,111,2024-05-31 10:42:00
681,165,4738,67,150,2025-01-12 19:01:00
682,45,4676,69,39,2024-02-03 20:32:00
683,50,4955,68,150,2024-10-15 18:30:00
684,160,4510,70,47,2024-08-08 19:44:00
685,2,4547,69,132,2024-05-26 12:28:00
686,62,4469,64,140,2024-05-01 10:04:00
687,145,4990,65,38,2025-07-01 19:40:00
688,194,4604,63,173,2024-03-27 18:39:00
689,139,4716,65,164,2025-12-06 19:11:00
690,23,5077,62,169,2024-04-01 22:31:00
691,77,4480,61,85,2025-04-29 09:34:00
692,179,4892,63,56,2025-04-03 21:18:00
693,127,4604,68,77,2025-09-12 08:42:00
694,110,4424,63,99,2024-05-07 15:12:00
695,75,4719,62,72,2025-06-07 15:42:00
696,137,4978,66,147,2024-06-14 19:03:00
697,30,4765,64,179,2025-04-08 11:12:00
698,184,4752,64,53,2025-11-24 18:12:00
699,200,5077,69,64,2025-02-27 14:11:00
700,187,4681,68,40,2025-06-16 17:55:00
701,86,5034,70,147,2024-02-26 16:25:00
702,35,4744,67,147,2024-04-21 12:04:00
703,103,4541,62,101,2024-07-13 10:44:00
704,162,4602,70,161,2025-02-11 12:58:00
705,28,4966,61,105,2025-04-30 13:56:00
706,110,4691,69,55,2024-02-16 13:53:00
707,187,4985,67,166,2025-03-23 07:30:00
708,155,4744,67,82,2025-04-13 09:25:00
709,70,4644,67,82,2024-10-01 20:24:00
710,119,4791,67,95,2024-06-29 16:18:00
711,64,4579,65,129,2025-03-30 06:36:00
712,108,4671,66,110,2025-12-01 16:56:00
713,183,5042,61,30,2024-03-02 16:51:00
714,2,5093,64,141,2024-09-08 17:28:00
715,90,4988,66,66,2025-08-13 15:47:00
716,121,4739,63,122,2025-06-25 10:06:00
717,34,4961,63,134,2024-11-27 19:05:00
718,91,4399,64,167,2025-09-25 21:17:00
719,3,4880,64,51,2025-04-21 19:46:00
720,62,4586,70,60,2024-08-21 18:35:00
721,110,4734,63,128,2025-02-15 17:15:00
722,197,4385,68,157,2025-04-05 18:05:00
723,15,4848,61,96,2025-11-04 15:56:00
724,73,4474,62,139,2025-10-27 08:36:00
725,135,5044,61,69,2024-12-29 22:31:00
726,6,5000,68,144,2024-06-23 07:53:00
727,53,4492,63,150,2024-04-19 07:58:00
728,67,5048,66,105,2024-11-08 16:37:00
729,54,4674,61,169,2024-02-09 19:51:00
730,23,4621,67,116,2024-05-12 21:58:00
731,180,4759,68,170,2024-07-23 18:32:00
732,184,4641,68,58,2024-10-04 21:09:00
733,43,5100,69,47,2025-12-20 16:55:00
734,107,4547,70,146,2024-12-25 12:51:00
735,16,4809,64,136,2024-02-22 11:39:00
736,98,4860,63,43,2024-06-10 17:37:00
737,200,4657,61,42,2025-08-12 14:37:00
738,117,5077,70,46,2024-11-12 19:22:00
739,31,4522,64,168,2025-04-27 16:24:00
740,196,4974,67,120,2025-08-17 17:50:00
741,108,4625,67,70,2024-12-29 09:14:00
742,130,5109,63,158,2024-07-22 20:00:00
743,88,4646,68,131,2025-01-09 16:12:00
744,134,4997,70,49,2025-06-04 18:20:00
745,185,4629,65,35,2024-08-28 16:17:00
746,2,4860,68,36,2025-08-26 15:04:00
747,97,4705,63,134,2025-05-23 16:18:00
748,174,4742,61,39,2025-09-11 22:46:00
749,61,5036,66,111,2025-05-13 15:59:00
750,64,4760,66,177,2025-07-29 06:38:00
751,5,4452,67,107,2024-10-25 13:22:00
752,24,5047,66,151,2024-01-19 18:35:00
753,184,4544,64,43,2024-11-21 16:36:00
754,109,4494,61,54,2024-03-20 20:05:00
755,4,4825,69,178,2024-02-09 16:24:00
756,94,4408,64,81,2024-02-13 07:18:00
757,50,4928,66,156,2025-04-03 12:29:00
758,156,4670,66,57,2026-01-12 13:39:00
759,174,4909,64,175,2025-01-02 07:52:00
760,31,5014,68,126,2025-09-13 22:05:00
761,170,4979,67,147,2024-12-13 20:32:00
762,125,4787,61,134,2025-07-05 11:39:00
763,121,4508,67,145,2024-03-06 17:16:00
764,32,4959,62,176,2024-05-05 22:53:00
765,137,4732,68,40,2024-03-12 18:23:00
766,129,4856,61,40,2024-11-08 19:24:00
767,5,4573,64,86,2024-10-09 09:30:00
768,173,4895,62,144,2024-03-06 10:50:00
769,96,5028,65,55,2024-08-16 15:24:00
770,161,4424,67,163,2025-08-25 14:04:00
771,175,4467,70,117,2025-06-08 22:40:00
772,178,4461,62,144,2025-11-05 16:26:00
773,33,4735,70,36,2024-08-04 11:35:00
774,97,5098,65,40,2025-10-02 11:46:00
775,94,4570,63,108,2025-07-06 19:01:00
776,40,5067,65,108,2025-12-12 06:47:00
777,74,4409,67,153,2024-10-27 16:17:00
778,172,4466,67,103,2024-10-22 21:37:00
779,3,4778,66,120,2025-05-01 07:09:00
780,106,4705,62,81,2025-03-12 20:55:00
781,167,4709,70,168,2024-07-24 19:25:00
782,9,4908,64,89,2025-07-14 18:55:00
783,104,4476,63,168,2025-07-06 09:15:00
784,116,4723,65,85,2024-07-19 14:19:00
785,34,4979,68,146,2025-09-07 15:08:00
786,132,4916,65,134,2024-05-12 06:08:00
787,96,4451,65,155,2024-06-26 11:50:00
788,105,4901,62,141,2024-04-22 21:43:00
789,184,4557,65,81,2024-05-25 10:28:00
790,166,4395,63,115,2024-06-30 17:24:00
791,66,4648,68,74,2025-10-03 18:59:00
792,73,4434,69,96,2025-07-09 19:14:00
793,7,4671,66,114,2024-12-01 10:16:00
794,60,4788,64,113,2025-10-31 14:32:00
795,20,4389,67,93,2024-10-07 11:29:00
796,44,4603,69,144,2025-01-16 16:11:00
797,193,4599,61,59,2024-02-08 18:28:00
798,95,4674,70,136,2025-05-09 14:36:00
799,148,4451,63,101,2024-08-29 08:30:00
800,48,4803,63,64,2025-11-23 09:59:00
801,125,4559,69,89,2024-12-11 18:10:00
802,63,4546,66,164,2024-03-14 15:44:00
803,147,4478,64,143,2024-11-04 12:17:00
804,50,4460,70,141,2025-11-17 18:06:00
805,5,4694,69,82,2024-02-11 13:29:00
806,24,5082,67,73,2024-04-22 08:00:00
807,51,4736,68,39,2024-10-21 09:38:00
808,118,4995,67,121,2024-09-17 06:16:00
809,56,4792,62,75,2024-07-22 12:46:00
810,3,4710,64,168,2025-01-12 10:45:00
811,193,4595,66,96,2025-09-26 07:15:00
812,14,4660,63,55,2024-04-03 13:26:00
813,86,4581,67,137,2024-08-31 08:08:00
814,52,5048,68,47,2025-11-30 14:03:00
815,6,4920,67,167,2025-11-28 11:57:00
816,89,4846,63,48,2025-10-29 08:25:00
817,170,4819,64,160,2024-09-20 20:23:00
818,83,4745,67,161,2024-05-27 20:02:00
819,71,4460,61,34,2024-08-11 12:50:00
820,48,4543,67,168,2025-01-19 19:13:00
821,105,4439,64,124,2024-02-10 17:06:00
822,138,4913,64,168,2025-05-31 17:17:00
823,170,4496,64,176,2024-04-07 12:49:00
824,143,4920,61,93,2025-06-05 08:41:00
825,178,4509,63,151,2025-07-21 10:50:00
826,79,4952,62,40,2024-10-24 13:09:00
827,183,4985,67,58,2024-09-07 12:27:00
828,51,4560,65,61,2025-05-22 11:31:00
829,148,4988,66,54,2025-06-20 21:21:00
830,72,4925,62,122,2025-10-27 11:13:00
831,60,4491,69,38,2024-06-17 14:39:00
832,28,4849,64,169,2025-08-14 13:23:00
833,119,4667,67,79,2025-03-07 13:14:00
834,170,4727,64,49,2024-06-27 21:08:00
835,70,4548,65,112,2024-10-28 20:00:00
836,192,4474,70,137,2025-04-15 10:08:00
837,54,5027,61,89,2024-10-14 09:23:00
838,110,4553,69,94,2025-10-22 15:16:00
839,142,4587,70,100,2025-02-25 10:26:00
840,174,4657,62,168,2025-05-28 06:54:00
841,138,4516,65,101,2024-03-30 16:41:00
842,82,4381,61,131,2025-09-04 14:59:00
843,163,4473,64,135,2024-10-04 12:49:00
844,111,4972,64,69,2024-07-11 22:56:00
845,91,4714,64,113,2025-05-13 16:53:00
846,164,4595,63,88,2024-02-21 08:47:00
847,135,4975,62,122,2025-07-01 14:09:00
848,144,5110,64,156,2025-02-22 19:50:00
849,144,4924,68,123,2025-07-23 19:03:00
850,49,4439,65,89,2025-09-06 22:39:00
851,116,4423,70,180,2024-04-16 13:54:00
852,122,4969,62,174,2024-03-16 06:26:00
853,141,4391,70,74,2025-07-27 08:36:00
854,197,4700,63,126,2025-12-14 22:52:00
855,152,4481,67,77,2024-03-06 21:50:00
856,186,4897,68,51,2024-02-05 22:02:00
857,105,4523,63,90,2024-08-23 07:22:00
858,112,4891,69,40,2024-05-26 08:40:00
859,183,4620,70,103,2024-03-06 06:25:00
860,189,4413,68,165,2025-06-25 21:44:00
861,3,4938,63,144,2024-09-03 16:36:00
862,140,4542,65,82,2024-09-01 14:05:00
863,153,4598,67,130,2024-06-11 19:27:00
864,25,4665,67,53,2025-10-23 10:29:00
865,66,5061,66,55,2024-07-14 08:44:00
866,95,4637,64,159,2024-06-06 10:25:00
867,134,4981,62,155,2024-03-05 15:33:00
868,124,4397,63,118,2024-04-28 22:48:00
869,170,4834,66,74,2025-01-04 11:27:00
870,131,4643,64,112,2025-11-02 18:30:00
871,121,4548,63,126,2025-07-06 07:19:00
872,88,4584,68,73,2025-04-22 06:51:00
873,44,4724,64,117,2025-12-07 17:37:00
874,26,4996,67,110,2025-04-24 09:03:00
875,49,4445,62,180,2024-08-29 17:22:00
876,171,4432,63,114,2024-01-30 17:07:00
877,143,4988,67,130,2025-11-06 07:06:00
878,49,4882,67,115,2024-03-17 06:06:00
879,38,4466,66,92,2024-09-06 21:35:00
880,105,4758,64,172,2025-06-11 22:46:00
881,120,4381,68,171,2024-02-29 16:46:00
882,111,4634,62,108,2024-04-22 20:58:00
883,13,4498,69,133,2025-09-02 18:28:00
884,86,4751,65,32,2024-08-28 13:14:00
885,19,4451,65,36,2025-07-19 16:32:00
886,26,5098,70,69,2024-11-04 08:31:00
887,7,4719,63,89,2024-12-29 08:07:00
888,33,4597,69,98,2025-03-07 07:49:00
889,53,4581,63,90,2025-08-23 20:18:00
890,86,4885,69,36,2025-04-01 09:34:00
891,100,4958,63,84,2026-01-09 06:41:00
892,119,4556,62,87,2024-11-10 16:50:00
893,196,4494,62,90,2024-06-11 10:35:00
894,196,4544,65,122,2025-07-25 08:01:00
895,113,4886,68,54,2024-11-13 10:54:00
896,31,4387,62,162,2024-09-27 18:46:00
897,119,4646,62,117,2024-03-19 19:15:00
898,199,5046,64,164,2025-10-05 22:41:00
899,155,4976,67,37,2025-08-18 08:24:00
900,47,4773,61,113,2025-04-01 15:38:00
901,173,4691,63,124,2025-11-12 15:58:00
902,142,4549,63,94,2025-04-24 18:42:00
903,90,4433,70,105,2024-09-27 17:58:00
904,169,5030,68,86,2024-07-14 22:46:00
905,120,4648,65,66,2025-04-14 19:13:00
906,88,4973,64,137,2025-10-15 12:47:00
907,76,4725,68,180,2025-08-01 11:39:00
908,144,4855,68,114,2025-03-18 16:21:00
909,190,5038,64,163,2025-10-02 22:35:00
910,51,4932,62,113,2025-06-07 14:16:00
911,189,4773,70,169,2024-06-29 15:17:00
912,60,4846,66,163,2025-03-26 06:05:00
913,146,4685,64,133,2025-12-29 07:00:00
914,134,4938,63,111,2024-05-25 12:30:00
915,77,4811,64,156,2025-12-02 14:47:00
916,11,4751,69,124,2024-03-13 22:16:00
917,105,4796,70,82,2024-12-21 14:23:00
918,169,4710,62,55,2025-10-17 06:21:00
919,110,4703,70,154,2025-07-21 22:18:00
920,64,4465,62,175,2024-09-07 19:13:00
921,53,4865,61,104,2025-10-21 14:00:00
922,142,4437,65,49,2025-05-07 18:32:00
923,31,5049,67,134,2024-11-03 16:49:00
924,109,4484,64,174,2024-09-21 08:23:00
925,123,4848,65,178,2025-08-31 22:37:00
926,61,4808,63,100,2024-10-01 15:00:00
927,167,4520,62,109,2024-08-31 12:48:00
928,162,5051,64,159,2025-05-11 22:19:00
929,98,4870,69,115,2024-10-08 21:34:00
930,185,4621,62,91,2025-01-20 10:10:00
931,151,5030,67,45,2025-07-28 13:12:00
932,190,4462,69,124,2025-09-12 12:39:00
933,50,4833,68,61,2025-12-13 19:40:00
934,75,4695,68,107,2024-10-04 12:09:00
935,186,4870,69,139,2024-09-27 21:16:00
936,165,4848,67,47,2024-05-15 08:04:00
937,83,4610,63,98,2025-04-25 19:08:00
938,52,4437,69,115,2025-04-22 11:39:00
939,7,4582,70,98,2025-01-14 16:13:00
940,143,4864,63,98,2025-07-13 14:51:00
941,94,4980,65,69,2025-03-27 07:06:00
942,139,4868,70,36,2024-12-10 16:51:00
943,36,4994,63,42,2025-12-22 11:19:00
944,159,4874,69,175,2025-04-15 20:51:00
945,76,4513,63,163,2024-03-31 09:25:00
946,168,4557,68,116,2025-02-01 21:55:00
947,164,5025,66,144,2024-02-27 22:53:00
948,199,4827,70,117,2024-09-07 14:58:00
949,156,4524,63,164,2025-02-01 18:55:00
950,9,5047,68,104,2025-02-16 08:37:00
951,1,4860,62,119,2024-10-30 21:51:00
952,150,4858,70,80,2025-12-26 22:46:00
953,14,4389,61,119,2024-10-05 16:22:00
954,127,4887,65,105,2025-08-25 20:51:00
955,152,4988,64,35,2025-02-18 19:36:00
956,199,4819,65,64,2025-02-09 13:57:00
957,200,4468,66,80,2024-11-04 14:05:00
958,137,4702,66,152,2024-11-02 22:05:00
959,89,5010,66,178,2025-09-26 09:01:00
960,95,4599,62,63,2024-04-05 12:56:00
961,23,4671,65,174,2025-09-21 16:19:00
962,122,4528,70,58,2025-12-03 07:19:00
963,138,5025,68,87,2025-11-07 11:55:00
964,18,4420,61,162,2025-01-17 09:49:00
965,148,4603,70,40,2025-09-07 17:58:00
966,122,4756,61,63,2025-11-16 14:55:00
967,194,4487,69,52,2025-12-28 18:16:00
968,199,4503,69,36,2024-09-03 13:19:00
969,52,5070,61,165,2025-04-02 11:51:00
970,178,5069,68,124,2025-04-10 07:35:00
971,155,4877,70,77,2025-07-06 12:46:00
972,26,4809,66,150,2024-03-16 16:06:00
973,94,4558,61,37,2024-11-19 06:15:00
974,153,4956,68,116,2025-10-22 19:38:00
975,104,4465,61,162,2025-05-21 16:38:00
976,193,5013,64,131,2024-02-01 14:29:00
977,162,5020,68,98,2025-04-15 15:03:00
978,162,4610,70,125,2025-09-22 19:32:00
979,192,5078,67,58,2025-01-22 18:38:00
980,43,4474,64,34,2024-09-11 14:05:00
981,80,4561,61,173,2024-10-29 07:28:00
982,20,4897,62,149,2025-09-19 16:38:00
983,186,4704,69,175,2024-12-23 15:48:00
984,87,5038,62,116,2025-12-26 08:58:00
985,45,4571,68,55,2025-05-30 13:33:00
986,161,4625,67,58,2024-08-29 16:39:00
987,50,4534,66,78,2025-09-16 07:46:00
988,76,4696,62,131,2025-02-15 14:00:00
989,86,4389,70,83,2025-07-21 20:34:00
990,102,4986,66,98,2025-12-01 14:10:00
991,156,4756,69,74,2025-06-27 06:55:00
992,53,5008,62,155,2024-11-20 13:19:00
993,192,4954,66,51,2025-07-01 07:29:00
994,100,4682,68,32,2025-03-30 11:04:00
995,195,4919,66,86,2024-08-20 07:02:00
996,90,4823,69,40,2025-12-12 19:10:00
997,186,4582,66,74,2025-03-17 15:45:00
998,93,4609,70,90,2025-08-02 19:10:00
999,53,4689,63,64,2025-09-26 20:03:00
1000,132,4800,67,120,2025-06-26 22:08:00
1001,27,4706,61,160,2025-02-19 21:47:00
1002,72,4585,70,130,2024-09-16 12:39:00
1003,150,5068,66,94,2025-06-17 15:54:00
1004,93,4440,70,64,2024-07-11 08:31:00
1005,163,4538,61,73,2024-07-08 17:29:00
1006,136,4386,62,98,2026-01-13 18:52:00
1007,116,5099,66,77,2024-11-16 15:12:00
1008,147,4475,61,57,2024-07-21 06:38:00
1009,5,4966,61,86,2024-08-27 22:21:00
1010,95,4852,65,158,2025-01-09 12:26:00
1011,69,4872,62,96,2024-12-12 09:19:00
1012,181,4566,63,141,2025-04-15 09:29:00
1013,8,5004,63,137,2024-11-05 06:51:00
1014,159,4406,66,103,2025-06-05 11:59:00
1015,20,5037,66,148,2025-05-12 19:48:00
1016,173,5015,63,102,2025-06-20 11:09:00
1017,73,4859,61,121,2025-10-26 17:49:00
1018,15,4527,70,43,2024-12-20 22:37:00
1019,187,4492,67,44,2025-10-31 17:16:00
1020,186,4565,68,146,2024-02-01 20:14:00
1021,159,4720,68,65,2025-01-06 18:43:00
1022,105,4459,67,155,2025-03-20 10:52:00
1023,139,4417,61,120,2025-04-08 16:52:00
1024,103,4785,70,91,2025-11-29 19:53:00
1025,169,5023,70,102,2024-04-16 22:52:00
1026,12,4515,70,145,2025-02-23 18:51:00
1027,101,5037,69,151,2024-12-20 08:24:00
1028,50,4954,67,128,2024-08-23 10:44:00
1029,62,4434,70,128,2025-02-22 11:16:00
1030,143,4493,70,58,2024-09-27 21:36:00
1031,138,4634,66,35,2024-05-03 20:21:00
1032,95,4897,70,113,2025-08-19 12:08:00
1033,55,4717,65,82,2025-03-10 16:17:00
1034,152,5017,69,127,2025-08-01 11:25:00
1035,147,4393,69,35,2024-03-09 22:59:00
1036,85,4614,63,69,2024-03-07 22:31:00
1037,135,5073,62,70,2024-03-03 10:27:00
1038,42,4633,70,91,2025-09-06 20:47:00
1039,95,4840,64,161,2024-03-11 18:33:00
1040,107,5080,64,41,2025-09-08 22:31:00
1041,162,4647,61,130,2025-03-26 14:13:00
1042,127,4902,64,42,2025-09-10 19:23:00
1043,191,4968,61,125,2025-03-03 11:35:00
1044,14,4540,67,60,2024-05-25 10:59:00
1045,85,5023,69,31,2024-02-24 19:11:00
1046,43,4615,65,65,2024-08-09 16:32:00
1047,128,4571,68,66,2025-09-05 07:57:00
1048,71,5036,65,144,2024-08-24 06:22:00
1049,5,4884,69,120,2025-06-15 14:38:00
1050,5,4728,65,121,2024-12-28 18:10:00
1051,188,4921,67,108,2025-10-15 14:06:00
1052,138,4516,63,106,2025-10-19 13:34:00
1053,6,4796,65,172,2024-01-27 16:40:00
1054,190,4926,69,65,2024-07-13 18:40:00
1055,124,5008,65,153,2025-10-26 11:54:00
1056,61,4499,61,56,2025-06-23 18:16:00
1057,31,4553,66,34,2025-07-23 06:02:00
1058,25,4787,61,106,2024-01-23 06:45:00
1059,194,4401,64,72,2024-05-27 21:07:00
1060,9,4573,69,66,2025-02-19 19:43:00
1061,150,4934,62,55,2024-08-02 22:04:00
1062,109,4788,67,108,2024-07-11 11:46:00
1063,25,4533,69,104,2024-10-12 15:04:00
1064,92,4942,66,121,2024-06-27 06:51:00
1065,89,4822,70,128,2026-01-07 19:21:00
1066,34,4659,66,112,2024-09-15 11:51:00
1067,167,4523,61,133,2025-03-01 06:24:00
1068,149,4980,70,171,2025-08-16 17:06:00
1069,197,4857,66,57,2025-10-08 07:08:00
1070,88,4533,61,70,2024-07-16 15:17:00
1071,123,4938,63,141,2025-01-28 10:01:00
1072,200,4382,62,140,2025-06-11 10:55:00
1073,134,4402,68,52,2024-06-30 18:51:00
1074,117,4779,64,124,2025-03-31 08:00:00
1075,161,4448,65,87,2024-06-10 20:14:00
1076,159,4646,66,139,2025-09-29 18:09:00
1077,170,4525,65,58,2024-12-15 06:16:00
1078,82,5037,61,86,2024-06-10 09:39:00
1079,55,4949,61,93,2025-03-01 08:41:00
1080,156,4887,69,171,2025-04-24 17:42:00
1081,80,4559,70,165,2024-01-29 10:52:00
1082,46,4503,63,150,2025-03-02 12:21:00
1083,72,5026,61,87,2025-11-07 14:16:00
1084,158,4539,63,97,2024-09-06 12:21:00
1085,13,4444,63,110,2024-05-20 15:27:00
1086,197,4718,65,56,2024-03-14 16:23:00
1087,22,5013,69,62,2024-02-02 16:07:00
1088,105,4407,68,166,2025-10-07 06:57:00
1089,160,4895,61,86,2024-02-21 17:02:00
1090,49,4958,68,116,2025-05-26 11:13:00
1091,93,4888,63,154,2025-04-05 10:28:00
1092,63,4456,61,101,2025-12-04 11:34:00
1093,155,4673,65,115,2024-09-28 11:07:00
1094,196,4408,62,162,2025-08-05 11:15:00
1095,156,4456,68,158,2025-07-19 11:55:00
1096,166,4890,63,49,2025-07-08 13:01:00
1097,170,4399,63,103,2024-01-27 07:40:00
1098,6,4637,65,34,2024-09-28 19:21:00
1099,4,4483,66,44,2025-01-26 19:21:00
1100,85,4616,67,168,2024-12-03 09:28:00
1101,22,4565,69,81,2024-08-09 19:25:00
1102,90,4437,67,52,2024-03-19 12:30:00
1103,191,4393,62,61,2025-07-06 12:01:00
1104,103,4851,65,127,2025-09-21 11:07:00
1105,54,4742,61,137,2025-09-11 13:11:00
1106,166,4544,62,166,2024-11-14 08:08:00
1107,192,4525,65,160,2025-04-23 18:13:00
1108,25,4732,61,150,2024-12-07 19:59:00
1109,129,4713,64,134,2025-11-28 06:55:00
1110,34,4517,68,45,2025-07-29 15:23:00
1111,162,4956,66,106,2024-01-29 18:41:00
1112,89,4782,63,48,2024-03-08 10:12:00
1113,99,4598,63,44,2024-02-01 13:51:00
1114,53,4968,61,39,2025-01-17 20:44:00
1115,191,4549,69,56,2024-04-24 16:21:00
1116,99,4504,61,147,2024-03-09 15:51:00
1117,146,4421,65,127,2025-01-03 10:59:00
1118,66,4977,69,98,2024-11-19 14:45:00
1119,197,4893,62,141,2024-01-21 09:29:00
1120,108,4792,67,176,2025-09-03 06:21:00
1121,191,4748,62,152,2025-11-14 13:34:00
1122,129,4781,67,68,2025-08-03 17:08:00
1123,6,5060,67,122,2025-02-09 11:32:00
1124,28,4786,70,152,2024-03-19 18:54:00
1125,188,4795,63,72,2025-09-27 08:06:00
1126,19,5108,64,85,2025-09-08 09:43:00
1127,5,4950,66,149,2025-05-16 19:15:00
1128,30,4979,63,44,2024-08-31 15:44:00
1129,104,4386,67,95,2025-09-05 13:20:00
1130,169,4418,67,91,2024-05-03 11:48:00
1131,107,5059,67,180,2025-11-29 20:36:00
1132,77,4431,64,128,2024-08-10 12:55:00
1133,200,4479,64,105,2025-10-23 14:34:00
1134,100,4986,66,157,2024-08-04 18:31:00
1135,103,4983,66,155,2024-05-27 20:52:00
1136,101,4518,65,39,2024-11-28 14:23:00
1137,89,4998,67,40,2025-10-22 15:54:00
1138,38,4488,61,146,2025-03-04 09:24:00
1139,47,4658,63,168,2024-11-01 07:17:00
1140,1,5020,70,112,2025-05-21 14:16:00
1141,153,4896,66,146,2024-10-07 08:36:00
1142,153,4522,65,111,2025-06-19 22:19:00
1143,199,4763,64,46,2024-03-20 17:22:00
1144,73,4614,66,38,2025-09-23 06:30:00
1145,6,4424,62,81,2025-04-19 20:56:00
1146,145,4591,69,34,2025-05-16 13:24:00
1147,75,4672,64,97,2024-12-19 07:40:00
1148,126,4817,63,104,2025-07-22 12:49:00
1149,156,4971,67,79,2025-05-25 16:25:00
1150,136,5093,62,175,2025-11-15 21:24:00
1151,124,4390,69,45,2025-11-07 12:12:00
1152,32,4528,70,54,2024-06-04 14:53:00
